date,store,sales
2015-09-15,3,2944
2015-09-15,4,2748
2015-09-15,5,1965
2015-09-15,6,2005
2015-09-15,7,1884
2015-09-15,8,3153
2015-09-15,9,2683
2015-09-15,10,2875
2015-09-16,1,2319
2015-09-16,2,3223
2015-09-16,3,2896
2015-09-16,4,2702
2015-09-16,5,2065
2015-09-16,6,1949
2015-09-16,7,1821
2015-09-16,8,3153
2015-09-16,9,2623
2015-09-16,10,2838
2015-09-17,1,2446
2015-09-17,2,3503
2015-09-17,3,3137
2015-09-17,4,2861
2015-09-17,5,2071
2015-09-17,6,2082
2015-09-17,7,1904
2015-09-17,8,3375
2015-09-17,9,2978
2015-09-17,10,3010
2015-09-18,1,2627
2015-09-18,2,3684
2015-09-18,3,3350
2015-09-18,4,2982
2015-09-18,5,2220
2015-09-18,6,2213
2015-09-18,7,1987
2015-09-18,8,3703
2015-09-18,9,3093
2015-09-18,10,3302
2015-09-19,1,2891
2015-09-19,2,3905
2015-09-19,3,3577
2015-09-19,4,3247
2015-09-19,5,2361
2015-09-19,6,2395
2015-09-19,7,2067
2015-09-19,8,3779
2015-09-19,9,3280
2015-09-19,10,3474
2015-09-20,1,2937
2015-09-20,2,4191
2015-09-20,3,3789
2015-09-20,4,3438
2015-09-20,5,2500
2015-09-20,6,2498
2015-09-20,7,2341
2015-09-20,8,4091
2015-09-20,9,3388
2015-09-20,10,3696
2015-09-21,1,2015
2015-09-21,2,2846
2015-09-21,3,2505
2015-09-21,4,2338
2015-09-21,5,1660
2015-09-21,6,1677
2015-09-21,7,1554
2015-09-21,8,2668
2015-09-21,9,2347
2015-09-21,10,2402
2015-09-22,1,2278
2015-09-22,2,3292
2015-09-22,3,2862
2015-09-22,4,2639
2015-09-22,5,1919
2015-09-22,6,1947
2015-09-22,7,1770
2015-09-22,8,3075
2015-09-22,9,2718
2015-09-22,10,2855
2015-09-23,1,2349
2015-09-23,2,3218
2015-09-23,3,2816
2015-09-23,4,2645
2015-09-23,5,1968
2015-09-23,6,1920
2015-09-23,7,1783
2015-09-23,8,3146
2015-09-23,9,2691
2015-09-23,10,2832
2015-09-24,1,2519
2015-09-24,2,3505
2015-09-24,3,3175
2015-09-24,4,2847
2015-09-24,5,2146
2015-09-24,6,2069
2015-09-24,7,1893
2015-09-24,8,3318
2015-09-24,9,2851
2015-09-24,10,3068
2015-09-25,1,2517
2015-09-25,2,3797
2015-09-25,3,3386
2015-09-25,4,3102
2015-09-25,5,2267
2015-09-25,6,2164
2015-09-25,7,1971
2015-09-25,8,3571
2015-09-25,9,3105
2015-09-25,10,3224
2015-09-26,1,2797
2015-09-26,2,3929
2015-09-26,3,3603
2015-09-26,4,3275
2015-09-26,5,2316
2015-09-26,6,2310
2015-09-26,7,2162
2015-09-26,8,3717
2015-09-26,9,3255
2015-09-26,10,3503
2015-09-27,1,2939
2015-09-27,2,4223
2015-09-27,3,3661
2015-09-27,4,3335
2015-09-27,5,2537
2015-09-27,6,2517
2015-09-27,7,2265
2015-09-27,8,4065
2015-09-27,9,3456
2015-09-27,10,3707
2015-09-28,1,2012
2015-09-28,2,2793
2015-09-28,3,2473
2015-09-28,4,2282
2015-09-28,5,1650
2015-09-28,6,1655
2015-09-28,7,1555
2015-09-28,8,2647
2015-09-28,9,2256
2015-09-28,10,2524
2015-09-29,1,2265
2015-09-29,2,3386
2015-09-29,3,2813
2015-09-29,4,2767
2015-09-29,5,1962
2015-09-29,6,1941
2015-09-29,7,1826
2015-09-29,8,3061
2015-09-29,9,2719
2015-09-29,10,2847
2015-09-30,1,2339
2015-09-30,2,3322
2015-09-30,3,2956
2015-09-30,4,2629
2015-09-30,5,1900
2015-09-30,6,1978
2015-09-30,7,1729
2015-09-30,8,3122
2015-09-30,9,2628
2015-09-30,10,2842
2015-10-01,1,2303
2015-10-01,2,3324
2015-10-01,3,2895
2015-10-01,4,2644
2015-10-01,5,1952
2015-10-01,6,2009
2015-10-01,7,1787
2015-10-01,8,3045
2015-10-01,9,2626
2015-10-01,10,2832
2015-10-02,1,2396
2015-10-02,2,3551
2015-10-02,3,3115
2015-10-02,4,2857
2015-10-02,5,1967
2015-10-02,6,2024
2015-10-02,7,1882
2015-10-02,8,3303
2015-10-02,9,2989
2015-10-02,10,3043
2015-10-03,1,2638
2015-10-03,2,3712
2015-10-03,3,3240
2015-10-03,4,3000
2015-10-03,5,2187
2015-10-03,6,2136
2015-10-03,7,1996
2015-10-03,8,3502
2015-10-03,9,3011
2015-10-03,10,3308
2015-10-04,1,2754
2015-10-04,2,3800
2015-10-04,3,3407
2015-10-04,4,3224
2015-10-04,5,2336
2015-10-04,6,2252
2015-10-04,7,2107
2015-10-04,8,3785
2015-10-04,9,3254
2015-10-04,10,3434
2015-10-05,1,1845
2015-10-05,2,2622
2015-10-05,3,2317
2015-10-05,4,2113
2015-10-05,5,1612
2015-10-05,6,1513
2015-10-05,7,1396
2015-10-05,8,2473
2015-10-05,9,2141
2015-10-05,10,2338
2015-10-06,1,2180
2015-10-06,2,2961
2015-10-06,3,2731
2015-10-06,4,2513
2015-10-06,5,1794
2015-10-06,6,1774
2015-10-06,7,1659
2015-10-06,8,2800
2015-10-06,9,2566
2015-10-06,10,2640
2015-10-07,1,2094
2015-10-07,2,3109
2015-10-07,3,2658
2015-10-07,4,2451
2015-10-07,5,1853
2015-10-07,6,1810
2015-10-07,7,1680
2015-10-07,8,2813
2015-10-07,9,2456
2015-10-07,10,2670
2015-10-08,1,2287
2015-10-08,2,3263
2015-10-08,3,2829
2015-10-08,4,2613
2015-10-08,5,1929
2015-10-08,6,1940
2015-10-08,7,1817
2015-10-08,8,3059
2015-10-08,9,2675
2015-10-08,10,2848
2015-10-09,1,2413
2015-10-09,2,3376
2015-10-09,3,3012
2015-10-09,4,2743
2015-10-09,5,2006
2015-10-09,6,2146
2015-10-09,7,1860
2015-10-09,8,3228
2015-10-09,9,2889
2015-10-09,10,3012
2015-10-10,1,2615
2015-10-10,2,3624
2015-10-10,3,3158
2015-10-10,4,3027
2015-10-10,5,2153
2015-10-10,6,2213
2015-10-10,7,1945
2015-10-10,8,3553
2015-10-10,9,3012
2015-10-10,10,3178
2015-10-11,1,2731
2015-10-11,2,3971
2015-10-11,3,3466
2015-10-11,4,3215
2015-10-11,5,2228
2015-10-11,6,2293
2015-10-11,7,2144
2015-10-11,8,3788
2015-10-11,9,3241
2015-10-11,10,3457
2015-10-12,1,1830
2015-10-12,2,2662
2015-10-12,3,2370
2015-10-12,4,2132
2015-10-12,5,1519
2015-10-12,6,1579
2015-10-12,7,1413
2015-10-12,8,2477
2015-10-12,9,2045
2015-10-12,10,2289
2015-10-13,1,2201
2015-10-13,2,3042
2015-10-13,3,2663
2015-10-13,4,2391
2015-10-13,5,1766
2015-10-13,6,1805
2015-10-13,7,1664
2015-10-13,8,2913
2015-10-13,9,2581
2015-10-13,10,2712
2015-10-14,1,2145
2015-10-14,2,2954
2015-10-14,3,2621
2015-10-14,4,2433
2015-10-14,5,1780
2015-10-14,6,1779
2015-10-14,7,1637
2015-10-14,8,2977
2015-10-14,9,2568
2015-10-14,10,2654
2015-10-15,1,2309
2015-10-15,2,3154
2015-10-15,3,2891
2015-10-15,4,2649
2015-10-15,5,1886
2015-10-15,6,1924
2015-10-15,7,1802
2015-10-15,8,3202
2015-10-15,9,2629
2015-10-15,10,2893
2015-10-16,1,2411
2015-10-16,2,3501
2015-10-16,3,3079
2015-10-16,4,2836
2015-10-16,5,2069
2015-10-16,6,2095
2015-10-16,7,1816
2015-10-16,8,3323
2015-10-16,9,2810
2015-10-16,10,3044
2015-10-17,1,2658
2015-10-17,2,3661
2015-10-17,3,3316
2015-10-17,4,3008
2015-10-17,5,2115
2015-10-17,6,2145
2015-10-17,7,2006
2015-10-17,8,3568
2015-10-17,9,3032
2015-10-17,10,3193
2015-10-18,1,2796
2015-10-18,2,3864
2015-10-18,3,3512
2015-10-18,4,3210
2015-10-18,5,2367
2015-10-18,6,2297
2015-10-18,7,2100
2015-10-18,8,3792
2015-10-18,9,3132
2015-10-18,10,3441
2015-10-19,1,1911
2015-10-19,2,2521
2015-10-19,3,2289
2015-10-19,4,2088
2015-10-19,5,1538
2015-10-19,6,1548
2015-10-19,7,1381
2015-10-19,8,2559
2015-10-19,9,2095
2015-10-19,10,2252
2015-10-20,1,2071
2015-10-20,2,3033
2015-10-20,3,2729
2015-10-20,4,2478
2015-10-20,5,1776
2015-10-20,6,1813
2015-10-20,7,1662
2015-10-20,8,2923
2015-10-20,9,2535
2015-10-20,10,2660
2015-10-21,1,2177
2015-10-21,2,3055
2015-10-21,3,2667
2015-10-21,4,2515
2015-10-21,5,1788
2015-10-21,6,1805
2015-10-21,7,1646
2015-10-21,8,2848
2015-10-21,9,2495
2015-10-21,10,2681
2015-10-22,1,2376
2015-10-22,2,3233
2015-10-22,3,2910
2015-10-22,4,2639
2015-10-22,5,1944
2015-10-22,6,1999
2015-10-22,7,1716
2015-10-22,8,3040
2015-10-22,9,2612
2015-10-22,10,2878
2015-10-23,1,2433
2015-10-23,2,3540
2015-10-23,3,3130
2015-10-23,4,2895
2015-10-23,5,2032
2015-10-23,6,1995
2015-10-23,7,1891
2015-10-23,8,3325
2015-10-23,9,2828
2015-10-23,10,2988
2015-10-24,1,2582
2015-10-24,2,3626
2015-10-24,3,3146
2015-10-24,4,3104
2015-10-24,5,2154
2015-10-24,6,2241
2015-10-24,7,2043
2015-10-24,8,3537
2015-10-24,9,3021
2015-10-24,10,3279
2015-10-25,1,2794
2015-10-25,2,3937
2015-10-25,3,3476
2015-10-25,4,3143
2015-10-25,5,2304
2015-10-25,6,2368
2015-10-25,7,2139
2015-10-25,8,3820
2015-10-25,9,3114
2015-10-25,10,3544
2015-10-26,1,1815
2015-10-26,2,2661
2015-10-26,3,2263
2015-10-26,4,2140
2015-10-26,5,1479
2015-10-26,6,1480
2015-10-26,7,1440
2015-10-26,8,2468
2015-10-26,9,2123
2015-10-26,10,2319
2015-10-27,1,2199
2015-10-27,2,3007
2015-10-27,3,2748
2015-10-27,4,2508
2015-10-27,5,1721
2015-10-27,6,1798
2015-10-27,7,1637
2015-10-27,8,2853
2015-10-27,9,2489
2015-10-27,10,2691
2015-10-28,1,2228
2015-10-28,2,3078
2015-10-28,3,2730
2015-10-28,4,2447
2015-10-28,5,1697
2015-10-28,6,1822
2015-10-28,7,1626
2015-10-28,8,2993
2015-10-28,9,2461
2015-10-28,10,2710
2015-10-29,1,2230
2015-10-29,2,3278
2015-10-29,3,2834
2015-10-29,4,2574
2015-10-29,5,1934
2015-10-29,6,1941
2015-10-29,7,1714
2015-10-29,8,3053
2015-10-29,9,2643
2015-10-29,10,2798
2015-10-30,1,2522
2015-10-30,2,3477
2015-10-30,3,3063
2015-10-30,4,2773
2015-10-30,5,2132
2015-10-30,6,2083
2015-10-30,7,1878
2015-10-30,8,3248
2015-10-30,9,2940
2015-10-30,10,3044
2015-10-31,1,2576
2015-10-31,2,3661
2015-10-31,3,3236
2015-10-31,4,3110
2015-10-31,5,2215
2015-10-31,6,2235
2015-10-31,7,1961
2015-10-31,8,3553
2015-10-31,9,3077
2015-10-31,10,3220
2015-11-01,1,2891
2015-11-01,2,4307
2015-11-01,3,3686
2015-11-01,4,3393
2015-11-01,5,2416
2015-11-01,6,2467
2015-11-01,7,2303
2015-11-01,8,4095
2015-11-01,9,3550
2015-11-01,10,3709
2015-11-02,1,1938
2015-11-02,2,2846
2015-11-02,3,2479
2015-11-02,4,2275
2015-11-02,5,1637
2015-11-02,6,1642
2015-11-02,7,1482
2015-11-02,8,2666
2015-11-02,9,2344
2015-11-02,10,2562
2015-11-03,1,2398
2015-11-03,2,3292
2015-11-03,3,2840
2015-11-03,4,2647
2015-11-03,5,1917
2015-11-03,6,1904
2015-11-03,7,1801
2015-11-03,8,3227
2015-11-03,9,2778
2015-11-03,10,2782
2015-11-04,1,2340
2015-11-04,2,3217
2015-11-04,3,2903
2015-11-04,4,2625
2015-11-04,5,1975
2015-11-04,6,1938
2015-11-04,7,1798
2015-11-04,8,3224
2015-11-04,9,2633
2015-11-04,10,2902
2015-11-05,1,2417
2015-11-05,2,3581
2015-11-05,3,3132
2015-11-05,4,2913
2015-11-05,5,2081
2015-11-05,6,2021
2015-11-05,7,1940
2015-11-05,8,3404
2015-11-05,9,2938
2015-11-05,10,3099
2015-11-06,1,2645
2015-11-06,2,3756
2015-11-06,3,3318
2015-11-06,4,3135
2015-11-06,5,2165
2015-11-06,6,2205
2015-11-06,7,2066
2015-11-06,8,3630
2015-11-06,9,2931
2015-11-06,10,3256
2015-11-07,1,2731
2015-11-07,2,3903
2015-11-07,3,3481
2015-11-07,4,3313
2015-11-07,5,2377
2015-11-07,6,2341
2015-11-07,7,2063
2015-11-07,8,3810
2015-11-07,9,3231
2015-11-07,10,3531
2015-11-08,1,2849
2015-11-08,2,4177
2015-11-08,3,3799
2015-11-08,4,3528
2015-11-08,5,2579
2015-11-08,6,2375
2015-11-08,7,2339
2015-11-08,8,4136
2015-11-08,9,3378
2015-11-08,10,3679
2015-11-09,1,1900
2015-11-09,2,2831
2015-11-09,3,2478
2015-11-09,4,2291
2015-11-09,5,1574
2015-11-09,6,1650
2015-11-09,7,1514
2015-11-09,8,2660
2015-11-09,9,2160
2015-11-09,10,2486
2015-11-10,1,2246
2015-11-10,2,3220
2015-11-10,3,2956
2015-11-10,4,2676
2015-11-10,5,1907
2015-11-10,6,1970
2015-11-10,7,1787
2015-11-10,8,3174
2015-11-10,9,2708
2015-11-10,10,2798
2015-11-11,1,2390
2015-11-11,2,3317
2015-11-11,3,2820
2015-11-11,4,2735
2015-11-11,5,1921
2015-11-11,6,1973
2015-11-11,7,1748
2015-11-11,8,3137
2015-11-11,9,2668
2015-11-11,10,2824
2015-11-12,1,2409
2015-11-12,2,3557
2015-11-12,3,3031
2015-11-12,4,2760
2015-11-12,5,2076
2015-11-12,6,2113
2015-11-12,7,1962
2015-11-12,8,3354
2015-11-12,9,3029
2015-11-12,10,3041
2015-11-13,1,2635
2015-11-13,2,3748
2015-11-13,3,3324
2015-11-13,4,3092
2015-11-13,5,2177
2015-11-13,6,2242
2015-11-13,7,1968
2015-11-13,8,3527
2015-11-13,9,3204
2015-11-13,10,3277
2015-11-14,1,2718
2015-11-14,2,3897
2015-11-14,3,3567
2015-11-14,4,3216
2015-11-14,5,2432
2015-11-14,6,2514
2015-11-14,7,2185
2015-11-14,8,3781
2015-11-14,9,3275
2015-11-14,10,3527
2015-11-15,1,2930
2015-11-15,2,4191
2015-11-15,3,3743
2015-11-15,4,3499
2015-11-15,5,2473
2015-11-15,6,2409
2015-11-15,7,2361
2015-11-15,8,4135
2015-11-15,9,3440
2015-11-15,10,3673
2015-11-16,1,2035
2015-11-16,2,2842
2015-11-16,3,2440
2015-11-16,4,2279
2015-11-16,5,1645
2015-11-16,6,1696
2015-11-16,7,1493
2015-11-16,8,2764
2015-11-16,9,2325
2015-11-16,10,2423
2015-11-17,1,2368
2015-11-17,2,3233
2015-11-17,3,2904
2015-11-17,4,2662
2015-11-17,5,1956
2015-11-17,6,1998
2015-11-17,7,1822
2015-11-17,8,3180
2015-11-17,9,2675
2015-11-17,10,2874
2015-11-18,1,2278
2015-11-18,2,3281
2015-11-18,3,2902
2015-11-18,4,2654
2015-11-18,5,1920
2015-11-18,6,1868
2015-11-18,7,1720
2015-11-18,8,3214
2015-11-18,9,2686
2015-11-18,10,2889
2015-11-19,1,2435
2015-11-19,2,3421
2015-11-19,3,3132
2015-11-19,4,2891
2015-11-19,5,2142
2015-11-19,6,2078
2015-11-19,7,1940
2015-11-19,8,3325
2015-11-19,9,2878
2015-11-19,10,3045
2015-11-20,1,2678
2015-11-20,2,3668
2015-11-20,3,3352
2015-11-20,4,2987
2015-11-20,5,2330
2015-11-20,6,2230
2015-11-20,7,2103
2015-11-20,8,3481
2015-11-20,9,3136
2015-11-20,10,3200
2015-11-21,1,2809
2015-11-21,2,4003
2015-11-21,3,3524
2015-11-21,4,3273
2015-11-21,5,2343
2015-11-21,6,2364
2015-11-21,7,2167
2015-11-21,8,3728
2015-11-21,9,3402
2015-11-21,10,3469
2015-11-22,1,2890
2015-11-22,2,4215
2015-11-22,3,3771
2015-11-22,4,3410
2015-11-22,5,2490
2015-11-22,6,2477
2015-11-22,7,2290
2015-11-22,8,3962
2015-11-22,9,3550
2015-11-22,10,3677
2015-11-23,1,1950
2015-11-23,2,2734
2015-11-23,3,2531
2015-11-23,4,2234
2015-11-23,5,1616
2015-11-23,6,1658
2015-11-23,7,1515
2015-11-23,8,2627
2015-11-23,9,2307
2015-11-23,10,2481
2015-11-24,1,2231
2015-11-24,2,3286
2015-11-24,3,2979
2015-11-24,4,2689
2015-11-24,5,1946
2015-11-24,6,1970
2015-11-24,7,1797
2015-11-24,8,3110
2015-11-24,9,2818
2015-11-24,10,2841
2015-11-25,1,2365
2015-11-25,2,3271
2015-11-25,3,2812
2015-11-25,4,2706
2015-11-25,5,1958
2015-11-25,6,1941
2015-11-25,7,1807
2015-11-25,8,3030
2015-11-25,9,2629
2015-11-25,10,2971
2015-11-26,1,2489
2015-11-26,2,3534
2015-11-26,3,3115
2015-11-26,4,2840
2015-11-26,5,2102
2015-11-26,6,2121
2015-11-26,7,1986
2015-11-26,8,3414
2015-11-26,9,2852
2015-11-26,10,3184
2015-11-27,1,2656
2015-11-27,2,3721
2015-11-27,3,3221
2015-11-27,4,3113
2015-11-27,5,2207
2015-11-27,6,2277
2015-11-27,7,2073
2015-11-27,8,3650
2015-11-27,9,3108
2015-11-27,10,3333
2015-11-28,1,2803
2015-11-28,2,3943
2015-11-28,3,3571
2015-11-28,4,3187
2015-11-28,5,2312
2015-11-28,6,2346
2015-11-28,7,2189
2015-11-28,8,3759
2015-11-28,9,3328
2015-11-28,10,3519
2015-11-29,1,2925
2015-11-29,2,4185
2015-11-29,3,3769
2015-11-29,4,3435
2015-11-29,5,2530
2015-11-29,6,2543
2015-11-29,7,2367
2015-11-29,8,4092
2015-11-29,9,3349
2015-11-29,10,3639
2015-11-30,1,1943
2015-11-30,2,2808
2015-11-30,3,2552
2015-11-30,4,2239
2015-11-30,5,1695
2015-11-30,6,1634
2015-11-30,7,1516
2015-11-30,8,2650
2015-11-30,9,2244
2015-11-30,10,2382
2015-12-01,1,1566
2015-12-01,2,2293
2015-12-01,3,2089
2015-12-01,4,1864
2015-12-01,5,1393
2015-12-01,6,1374
2015-12-01,7,1283
2015-12-01,8,2255
2015-12-01,9,1871
2015-12-01,10,2028
2015-12-02,1,1641
2015-12-02,2,2435
2015-12-02,3,2109
2015-12-02,4,1879
2015-12-02,5,1322
2015-12-02,6,1371
2015-12-02,7,1213
2015-12-02,8,2267
2015-12-02,9,1980
2015-12-02,10,2026
2015-12-03,1,1715
2015-12-03,2,2521
2015-12-03,3,2236
2015-12-03,4,2071
2015-12-03,5,1472
2015-12-03,6,1469
2015-12-03,7,1387
2015-12-03,8,2399
2015-12-03,9,2121
2015-12-03,10,2152
2015-12-04,1,1898
2015-12-04,2,2663
2015-12-04,3,2322
2015-12-04,4,2231
2015-12-04,5,1591
2015-12-04,6,1599
2015-12-04,7,1426
2015-12-04,8,2437
2015-12-04,9,2254
2015-12-04,10,2231
2015-12-05,1,2027
2015-12-05,2,2986
2015-12-05,3,2501
2015-12-05,4,2315
2015-12-05,5,1694
2015-12-05,6,1698
2015-12-05,7,1580
2015-12-05,8,2663
2015-12-05,9,2269
2015-12-05,10,2504
2015-12-06,1,2141
2015-12-06,2,3034
2015-12-06,3,2677
2015-12-06,4,2443
2015-12-06,5,1829
2015-12-06,6,1839
2015-12-06,7,1637
2015-12-06,8,2912
2015-12-06,9,2540
2015-12-06,10,2693
2015-12-07,1,1373
2015-12-07,2,1979
2015-12-07,3,1769
2015-12-07,4,1670
2015-12-07,5,1243
2015-12-07,6,1200
2015-12-07,7,1075
2015-12-07,8,1921
2015-12-07,9,1635
2015-12-07,10,1685
2015-12-08,1,1675
2015-12-08,2,2401
2015-12-08,3,2139
2015-12-08,4,1903
2015-12-08,5,1397
2015-12-08,6,1391
2015-12-08,7,1302
2015-12-08,8,2188
2015-12-08,9,1884
2015-12-08,10,2016
2015-12-09,1,1653
2015-12-09,2,2324
2015-12-09,3,2089
2015-12-09,4,1938
2015-12-09,5,1448
2015-12-09,6,1404
2015-12-09,7,1231
2015-12-09,8,2214
2015-12-09,9,1938
2015-12-09,10,2034
2015-12-10,1,1785
2015-12-10,2,2487
2015-12-10,3,2145
2015-12-10,4,2023
2015-12-10,5,1458
2015-12-10,6,1426
2015-12-10,7,1334
2015-12-10,8,2418
2015-12-10,9,2020
2015-12-10,10,2203
2015-12-11,1,1898
2015-12-11,2,2668
2015-12-11,3,2266
2015-12-11,4,2210
2015-12-11,5,1606
2015-12-11,6,1587
2015-12-11,7,1422
2015-12-11,8,2559
2015-12-11,9,2190
2015-12-11,10,2374
2015-12-12,1,1955
2015-12-12,2,2906
2015-12-12,3,2521
2015-12-12,4,2282
2015-12-12,5,1609
2015-12-12,6,1741
2015-12-12,7,1520
2015-12-12,8,2722
2015-12-12,9,2388
2015-12-12,10,2478
2015-12-13,1,2108
2015-12-13,2,2993
2015-12-13,3,2614
2015-12-13,4,2420
2015-12-13,5,1726
2015-12-13,6,1763
2015-12-13,7,1652
2015-12-13,8,2919
2015-12-13,9,2481
2015-12-13,10,2614
2015-12-14,1,1396
2015-12-14,2,2043
2015-12-14,3,1806
2015-12-14,4,1668
2015-12-14,5,1227
2015-12-14,6,1135
2015-12-14,7,1132
2015-12-14,8,1882
2015-12-14,9,1612
2015-12-14,10,1762
2015-12-15,1,1651
2015-12-15,2,2313
2015-12-15,3,2192
2015-12-15,4,2013
2015-12-15,5,1326
2015-12-15,6,1458
2015-12-15,7,1226
2015-12-15,8,2222
2015-12-15,9,1979
2015-12-15,10,2074
2015-12-16,1,1751
2015-12-16,2,2382
2015-12-16,3,2102
2015-12-16,4,1980
2015-12-16,5,1377
2015-12-16,6,1321
2015-12-16,7,1298
2015-12-16,8,2313
2015-12-16,9,1919
2015-12-16,10,2074
2015-12-17,1,1722
2015-12-17,2,2487
2015-12-17,3,2247
2015-12-17,4,2038
2015-12-17,5,1466
2015-12-17,6,1560
2015-12-17,7,1324
2015-12-17,8,2410
2015-12-17,9,2003
2015-12-17,10,2144
2015-12-18,1,1810
2015-12-18,2,2657
2015-12-18,3,2350
2015-12-18,4,2256
2015-12-18,5,1618
2015-12-18,6,1607
2015-12-18,7,1430
2015-12-18,8,2556
2015-12-18,9,2205
2015-12-18,10,2348
2015-12-19,1,1989
2015-12-19,2,2696
2015-12-19,3,2542
2015-12-19,4,2324
2015-12-19,5,1642
2015-12-19,6,1609
2015-12-19,7,1547
2015-12-19,8,2734
2015-12-19,9,2320
2015-12-19,10,2432
2015-12-20,1,2109
2015-12-20,2,3006
2015-12-20,3,2722
2015-12-20,4,2485
2015-12-20,5,1849
2015-12-20,6,1748
2015-12-20,7,1712
2015-12-20,8,2868
2015-12-20,9,2501
2015-12-20,10,2579
2015-12-21,1,1417
2015-12-21,2,2030
2015-12-21,3,1701
2015-12-21,4,1635
2015-12-21,5,1255
2015-12-21,6,1236
2015-12-21,7,1084
2015-12-21,8,1931
2015-12-21,9,1626
2015-12-21,10,1754
2015-12-22,1,1609
2015-12-22,2,2340
2015-12-22,3,2080
2015-12-22,4,1872
2015-12-22,5,1377
2015-12-22,6,1361
2015-12-22,7,1262
2015-12-22,8,2202
2015-12-22,9,1862
2015-12-22,10,2043
2015-12-23,1,1595
2015-12-23,2,2323
2015-12-23,3,2117
2015-12-23,4,1931
2015-12-23,5,1344
2015-12-23,6,1349
2015-12-23,7,1247
2015-12-23,8,2207
2015-12-23,9,1864
2015-12-23,10,2054
2015-12-24,1,1806
2015-12-24,2,2529
2015-12-24,3,2229
2015-12-24,4,2044
2015-12-24,5,1501
2015-12-24,6,1517
2015-12-24,7,1368
2015-12-24,8,2396
2015-12-24,9,2002
2015-12-24,10,2199
2015-12-25,1,1906
2015-12-25,2,2580
2015-12-25,3,2439
2015-12-25,4,2169
2015-12-25,5,1528
2015-12-25,6,1624
2015-12-25,7,1506
2015-12-25,8,2470
2015-12-25,9,2281
2015-12-25,10,2374
2015-12-26,1,2025
2015-12-26,2,2841
2015-12-26,3,2576
2015-12-26,4,2337
2015-12-26,5,1692
2015-12-26,6,1701
2015-12-26,7,1488
2015-12-26,8,2686
2015-12-26,9,2424
2015-12-26,10,2486
2015-12-27,1,2107
2015-12-27,2,2968
2015-12-27,3,2582
2015-12-27,4,2408
2015-12-27,5,1766
2015-12-27,6,1826
2015-12-27,7,1665
2015-12-27,8,2910
2015-12-27,9,2420
2015-12-27,10,2616
2015-12-28,1,1320
2015-12-28,2,1965
2015-12-28,3,1782
2015-12-28,4,1745
2015-12-28,5,1218
2015-12-28,6,1245
2015-12-28,7,1017
2015-12-28,8,1856
2015-12-28,9,1601
2015-12-28,10,1820
2015-12-29,1,1657
2015-12-29,2,2366
2015-12-29,3,2039
2015-12-29,4,1942
2015-12-29,5,1381
2015-12-29,6,1371
2015-12-29,7,1253
2015-12-29,8,2334
2015-12-29,9,2020
2015-12-29,10,2040
2015-12-30,1,1619
2015-12-30,2,2355
2015-12-30,3,2061
2015-12-30,4,1913
2015-12-30,5,1423
2015-12-30,6,1387
2015-12-30,7,1263
2015-12-30,8,2266
2015-12-30,9,1830
2015-12-30,10,2074
2015-12-31,1,1777
2015-12-31,2,2463
2015-12-31,3,2170
2015-12-31,4,2096
2015-12-31,5,1511
2015-12-31,6,1467
2015-12-31,7,1352
2015-12-31,8,2394
2015-12-31,9,1960
2015-12-31,10,2187
2016-01-01,1,1721
2016-01-01,2,2630
2016-01-01,3,2284
2016-01-01,4,2146
2016-01-01,5,1546
2016-01-01,6,1498
2016-01-01,7,1358
2016-01-01,8,2516
2016-01-01,9,2110
2016-01-01,10,2349
2016-01-02,1,1937
2016-01-02,2,2703
2016-01-02,3,2384
2016-01-02,4,2205
2016-01-02,5,1658
2016-01-02,6,1585
2016-01-02,7,1535
2016-01-02,8,2656
2016-01-02,9,2263
2016-01-02,10,2354
2016-01-03,1,2125
2016-01-03,2,2923
2016-01-03,3,2590
2016-01-03,4,2514
2016-01-03,5,1724
2016-01-03,6,1743
2016-01-03,7,1587
2016-01-03,8,2820
2016-01-03,9,2321
2016-01-03,10,2564
2016-01-04,1,1347
2016-01-04,2,1940
2016-01-04,3,1714
2016-01-04,4,1580
2016-01-04,5,1144
2016-01-04,6,1172
2016-01-04,7,1081
2016-01-04,8,1912
2016-01-04,9,1539
2016-01-04,10,1770
2016-01-05,1,1608
2016-01-05,2,2365
2016-01-05,3,2004
2016-01-05,4,1897
2016-01-05,5,1331
2016-01-05,6,1369
2016-01-05,7,1180
2016-01-05,8,2220
2016-01-05,9,1820
2016-01-05,10,2012
2016-01-06,1,1622
2016-01-06,2,2226
2016-01-06,3,2060
2016-01-06,4,1870
2016-01-06,5,1385
2016-01-06,6,1397
2016-01-06,7,1228
2016-01-06,8,2150
2016-01-06,9,1854
2016-01-06,10,1997
2016-01-07,1,1784
2016-01-07,2,2431
2016-01-07,3,2168
2016-01-07,4,2054
2016-01-07,5,1416
2016-01-07,6,1394
2016-01-07,7,1344
2016-01-07,8,2299
2016-01-07,9,1997
2016-01-07,10,2220
2016-01-08,1,1860
2016-01-08,2,2593
2016-01-08,3,2343
2016-01-08,4,2055
2016-01-08,5,1495
2016-01-08,6,1532
2016-01-08,7,1460
2016-01-08,8,2420
2016-01-08,9,2211
2016-01-08,10,2296
2016-01-09,1,1914
2016-01-09,2,2846
2016-01-09,3,2443
2016-01-09,4,2237
2016-01-09,5,1598
2016-01-09,6,1614
2016-01-09,7,1454
2016-01-09,8,2615
